stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source
2010_001995,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001995.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_001998,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_001998.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002000,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002000.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002002,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002002.png,1,1,0.27259302,0.28081395,0.06274509,30.186372,tausb_mask,40,0,pseudo_fallback
2010_002005,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002005.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002006,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002006.png,1,1,0.37499286,0.38625257,0.06274509,28.747350,tausb_mask,40,0,pseudo_fallback
2010_002015,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002015.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002017,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002017.png,1,1,0.17425067,0.17991467,0.06274509,32.108104,tausb_mask,40,0,pseudo_fallback
2010_002018,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002018.png,1,1,0.09268800,0.09826133,0.06274509,34.872509,tausb_mask,40,0,pseudo_fallback
2010_002019,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002019.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002020,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002020.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002022,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002022.png,1,1,0.28076506,0.28675904,0.06274509,30.273685,tausb_mask,40,0,pseudo_fallback
2010_002023,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002023.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002025,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002025.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002026,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002026.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002029,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002029.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002030,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002030.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002032,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002032.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002037,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002037.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002039,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002039.png,1,1,0.09874667,0.10709867,0.06274509,34.570695,tausb_mask,40,0,pseudo_fallback
2010_002040,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002040.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002041,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002041.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002042,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002042.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002044,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002044.png,1,1,0.06503467,0.07251200,0.06274509,36.498711,tausb_mask,40,0,pseudo_fallback
2010_002045,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002045.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002046,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002046.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002047,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002047.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002048,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002048.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002050,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002050.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002054,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002054.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002055,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002055.png,1,1,0.00436800,0.00530133,0.06274509,48.179985,tausb_mask,40,0,pseudo_fallback
2010_002057,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002057.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002058,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002058.png,1,1,0.14853459,0.15354717,0.06274509,32.694325,tausb_mask,40,0,pseudo_fallback
2010_002060,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002060.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002065,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002065.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002067,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002067.png,1,1,0.01874271,0.02050928,0.06274509,41.788633,tausb_mask,40,0,pseudo_fallback
2010_002068,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002068.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002070,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002070.png,1,1,0.29541141,0.30463063,0.06274509,29.872183,tausb_mask,40,0,pseudo_fallback
2010_002073,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002073.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002080,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002080.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002085,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002085.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002086,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002086.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002089,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002089.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002094,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002094.png,1,1,0.15099700,0.15568168,0.06274509,32.885209,tausb_mask,40,0,pseudo_fallback
2010_002095,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002095.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002096,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002096.png,1,1,0.44012800,0.45306133,0.06274509,28.203715,tausb_mask,40,0,pseudo_fallback
2010_002097,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002097.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002098,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002098.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002100,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002100.png,1,1,0.58133481,0.58734812,0.06274509,27.035281,tausb_mask,40,0,pseudo_fallback
2010_002102,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002102.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002104,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002104.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002105,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002105.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002106,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002106.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002107,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002107.png,1,1,0.04196396,0.04539339,0.06274509,38.287142,tausb_mask,40,0,pseudo_fallback
2010_002113,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002113.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002117,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002117.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002118,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002118.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002121,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002121.png,1,1,0.40765867,0.41444800,0.06274509,28.356838,tausb_mask,40,0,pseudo_fallback
2010_002124,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002124.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002127,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002127.png,1,1,0.21058258,0.21969970,0.06274509,31.256983,tausb_mask,40,0,pseudo_fallback
2010_002128,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002128.png,1,1,0.12941333,0.13419733,0.06274509,33.311486,tausb_mask,40,0,pseudo_fallback
2010_002129,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002129.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002130,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002130.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002132,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002132.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002133,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002133.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002136,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002136.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002137,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002137.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002138,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002138.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002139,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002139.png,1,1,0.05114114,0.05470270,0.06274509,37.500219,tausb_mask,40,0,pseudo_fallback
2010_002141,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002141.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002142,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002142.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002143,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002143.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002146,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002146.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002147,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002147.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002149,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002149.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002150,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002150.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002152,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002152.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002154,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002154.png,1,1,0.18446400,0.18912533,0.06274509,31.773389,tausb_mask,40,0,pseudo_fallback
2010_002161,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002161.png,1,1,0.25679467,0.26226667,0.06274509,30.377331,tausb_mask,40,0,pseudo_fallback
2010_002166,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002166.png,1,1,0.18689067,0.19329067,0.06274509,31.916621,tausb_mask,40,0,pseudo_fallback
2010_002167,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002167.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002168,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002168.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002172,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002172.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002175,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002175.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002176,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002176.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002177,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002177.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002179,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002179.png,1,1,0.13011733,0.13448000,0.06274509,33.274427,tausb_mask,40,0,pseudo_fallback
2010_002180,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002180.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002181,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002181.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002182,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002182.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002183,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002183.png,1,1,0.04680563,0.05162817,0.06274509,37.789680,tausb_mask,40,0,pseudo_fallback
2010_002185,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002185.png,1,1,0.03851733,0.04123733,0.06274509,38.581091,tausb_mask,40,0,pseudo_fallback
2010_002187,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002187.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002191,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002191.png,1,1,0.00308800,0.00401600,0.06274509,50.056621,tausb_mask,40,0,pseudo_fallback
2010_002192,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002192.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002193,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002193.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002194,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002194.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002195,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002195.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002199,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002199.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002200,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002200.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002203,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002203.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002204,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002204.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002207,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002207.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2010_002208,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2010_002208.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
